LocationType,Location,Category,TimeFrame,DataFormat,Data
State,Kentucky,Emotional abuse,2020,Percent,<.5%
State,Kentucky,Emotional abuse,2016,Percent,<.5%
State,Kentucky,Medical neglect,2016,Percent,0.02
State,Kentucky,Neglect,2016,Percent,0.93
State,Kentucky,Other/missing maltreatment type,2016,Percent,N.R.
State,Kentucky,Physical abuse,2016,Percent,0.08
State,Kentucky,Sexual abuse,2016,Percent,0.04
State,Kentucky,Emotional abuse,2016,Number,42
State,Kentucky,Medical neglect,2016,Number,464
State,Kentucky,Neglect,2016,Number,18638
State,Kentucky,Other/missing maltreatment type,2016,Number,N.R.
State,Kentucky,Physical abuse,2016,Number,1561
State,Kentucky,Sexual abuse,2016,Number,779
State,Kentucky,Emotional abuse,2017,Number,44
State,Kentucky,Medical neglect,2017,Number,485
State,Kentucky,Neglect,2017,Number,21246
State,Kentucky,Other/missing maltreatment type,2017,Number,N.R.
State,Kentucky,Physical abuse,2017,Number,1529
State,Kentucky,Sexual abuse,2017,Number,849
State,Kentucky,Emotional abuse,2017,Percent,<.5%
State,Kentucky,Medical neglect,2017,Percent,0.02
State,Kentucky,Neglect,2017,Percent,0.95
State,Kentucky,Other/missing maltreatment type,2017,Percent,N.R.
State,Kentucky,Physical abuse,2017,Percent,0.07
State,Kentucky,Sexual abuse,2017,Percent,0.04
State,Kentucky,Other/missing maltreatment type,2022,Percent,N.R.
State,Kentucky,Emotional abuse,2022,Percent,0.01
State,Kentucky,Sexual abuse,2022,Percent,0.06
State,Kentucky,Medical neglect,2022,Percent,0.02
State,Kentucky,Neglect,2022,Percent,0.89
State,Kentucky,Physical abuse,2022,Percent,0.09
State,Kentucky,Emotional abuse,2022,Number,89
State,Kentucky,Other/missing maltreatment type,2022,Number,N.R.
State,Kentucky,Physical abuse,2022,Number,1138
State,Kentucky,Neglect,2022,Number,10973
State,Kentucky,Medical neglect,2022,Number,266
State,Kentucky,Sexual abuse,2022,Number,754
State,Kentucky,Emotional abuse,2019,Number,36
State,Kentucky,Medical neglect,2019,Number,371
State,Kentucky,Neglect,2019,Number,19165
State,Kentucky,Other/missing maltreatment type,2019,Number,N.R.
State,Kentucky,Physical abuse,2019,Number,1341
State,Kentucky,Sexual abuse,2019,Number,784
State,Kentucky,Sexual abuse,2019,Percent,0.04
State,Kentucky,Physical abuse,2019,Percent,0.07
State,Kentucky,Other/missing maltreatment type,2019,Percent,N.R.
State,Kentucky,Neglect,2019,Percent,0.96
State,Kentucky,Medical neglect,2019,Percent,0.02
State,Kentucky,Emotional abuse,2019,Percent,<.5%
State,Kentucky,Sexual abuse,2021,Percent,0.06
State,Kentucky,Physical abuse,2021,Percent,0.07
State,Kentucky,Other/missing maltreatment type,2021,Percent,N.R.
State,Kentucky,Neglect,2021,Percent,0.92
State,Kentucky,Medical neglect,2021,Percent,0.02
State,Kentucky,Emotional abuse,2021,Percent,<.5%
State,Kentucky,Emotional abuse,2021,Number,59
State,Kentucky,Medical neglect,2021,Number,255
State,Kentucky,Neglect,2021,Number,13755
State,Kentucky,Other/missing maltreatment type,2021,Number,N.R.
State,Kentucky,Physical abuse,2021,Number,1080
State,Kentucky,Sexual abuse,2021,Number,830
State,Louisiana,Emotional abuse,2021,Number,6
State,Louisiana,Medical neglect,2021,Number,N.R.
State,Louisiana,Neglect,2021,Number,5712
State,Louisiana,Other/missing maltreatment type,2021,Number,4
State,Louisiana,Physical abuse,2021,Number,623
State,Louisiana,Sexual abuse,2021,Number,331
State,Louisiana,Sexual abuse,2019,Percent,0.05
State,Louisiana,Physical abuse,2019,Percent,0.12
State,Louisiana,Other/missing maltreatment type,2019,Percent,<.5%
State,Louisiana,Neglect,2019,Percent,0.88
State,Louisiana,Medical neglect,2019,Percent,N.R.
State,Louisiana,Emotional abuse,2019,Percent,<.5%
State,Louisiana,Sexual abuse,2021,Percent,0.05
State,Louisiana,Physical abuse,2021,Percent,0.1
State,Louisiana,Other/missing maltreatment type,2021,Percent,<.5%
State,Louisiana,Neglect,2021,Percent,0.9
State,Louisiana,Medical neglect,2021,Percent,N.R.
State,Louisiana,Emotional abuse,2021,Percent,<.5%
State,Louisiana,Emotional abuse,2019,Number,17
State,Louisiana,Medical neglect,2019,Number,N.R.
State,Louisiana,Neglect,2019,Number,7359
State,Louisiana,Other/missing maltreatment type,2019,Number,7
State,Louisiana,Physical abuse,2019,Number,1041
State,Louisiana,Sexual abuse,2019,Number,436
State,Louisiana,Physical abuse,2022,Number,755
State,Louisiana,Neglect,2022,Number,6726
State,Louisiana,Medical neglect,2022,Number,N.R.
State,Louisiana,Sexual abuse,2022,Number,406
State,Louisiana,Emotional abuse,2022,Number,19
State,Louisiana,Other/missing maltreatment type,2022,Number,15
State,Louisiana,Other/missing maltreatment type,2022,Percent,<.5%
State,Louisiana,Emotional abuse,2022,Percent,<.5%
State,Louisiana,Sexual abuse,2022,Percent,0.05
State,Louisiana,Medical neglect,2022,Percent,N.R.
State,Louisiana,Neglect,2022,Percent,0.89
State,Louisiana,Physical abuse,2022,Percent,0.1
State,Louisiana,Emotional abuse,2017,Percent,<.5%
State,Louisiana,Medical neglect,2017,Percent,N.R.
State,Louisiana,Neglect,2017,Percent,0.86
State,Louisiana,Other/missing maltreatment type,2017,Percent,<.5%
State,Louisiana,Physical abuse,2017,Percent,0.15
State,Louisiana,Sexual abuse,2017,Percent,0.05
State,Louisiana,Emotional abuse,2017,Number,37
State,Louisiana,Medical neglect,2017,Number,N.R.
State,Louisiana,Neglect,2017,Number,8874
State,Louisiana,Other/missing maltreatment type,2017,Number,8
State,Louisiana,Physical abuse,2017,Number,1561
State,Louisiana,Sexual abuse,2017,Number,543
State,Louisiana,Emotional abuse,2016,Number,48
State,Louisiana,Medical neglect,2016,Number,N.R.
State,Louisiana,Neglect,2016,Number,9648
State,Louisiana,Other/missing maltreatment type,2016,Number,1
State,Louisiana,Physical abuse,2016,Number,1679
State,Louisiana,Sexual abuse,2016,Number,601
State,Louisiana,Emotional abuse,2016,Percent,<.5%
State,Louisiana,Medical neglect,2016,Percent,N.R.
State,Louisiana,Neglect,2016,Percent,0.86
State,Louisiana,Other/missing maltreatment type,2016,Percent,<.5%
State,Louisiana,Physical abuse,2016,Percent,0.15
State,Louisiana,Sexual abuse,2016,Percent,0.05
State,Louisiana,Sexual abuse,2020,Percent,0.06
State,Louisiana,Physical abuse,2020,Percent,0.11
State,Louisiana,Other/missing maltreatment type,2020,Percent,<.5%
State,Louisiana,Neglect,2020,Percent,0.88
State,Louisiana,Medical neglect,2020,Percent,N.R.
State,Louisiana,Emotional abuse,2020,Percent,<.5%
State,Louisiana,Emotional abuse,2020,Number,20
State,Louisiana,Medical neglect,2020,Number,N.R.
State,Louisiana,Neglect,2020,Number,6009
State,Louisiana,Other/missing maltreatment type,2020,Number,10
State,Louisiana,Physical abuse,2020,Number,772
State,Louisiana,Sexual abuse,2020,Number,410
State,Louisiana,Emotional abuse,2015,Number,60
State,Louisiana,Medical neglect,2015,Number,N.R.
State,Louisiana,Neglect,2015,Number,10746
State,Louisiana,Other/missing maltreatment type,2015,Number,N.R.
State,Louisiana,Physical abuse,2015,Number,1946
State,Louisiana,Sexual abuse,2015,Number,675
State,Louisiana,Sexual abuse,2018,Percent,0.05
State,Louisiana,Physical abuse,2018,Percent,0.14
State,Louisiana,Other/missing maltreatment type,2018,Percent,<.5%
State,Louisiana,Neglect,2018,Percent,0.87
State,Louisiana,Medical neglect,2018,Percent,N.R.
State,Louisiana,Emotional abuse,2018,Percent,<.5%
State,Louisiana,Emotional abuse,2015,Percent,<.5%
State,Louisiana,Medical neglect,2015,Percent,N.R.
State,Louisiana,Neglect,2015,Percent,0.85
State,Louisiana,Other/missing maltreatment type,2015,Percent,N.R.
State,Louisiana,Physical abuse,2015,Percent,0.15
State,Louisiana,Sexual abuse,2015,Percent,0.05
State,Louisiana,Emotional abuse,2018,Number,21
State,Louisiana,Medical neglect,2018,Number,N.R.
State,Louisiana,Neglect,2018,Number,8104
State,Louisiana,Other/missing maltreatment type,2018,Number,8
State,Louisiana,Physical abuse,2018,Number,1355
State,Louisiana,Sexual abuse,2018,Number,472
State,Maine,Emotional abuse,2018,Number,1194
State,Maine,Medical neglect,2018,Number,N.R.
State,Maine,Neglect,2018,Number,2093
State,Maine,Other/missing maltreatment type,2018,Number,N.R.
State,Maine,Physical abuse,2018,Number,1051
State,Maine,Sexual abuse,2018,Number,301
State,Maine,Emotional abuse,2015,Percent,0.32
State,Maine,Medical neglect,2015,Percent,N.R.
State,Maine,Neglect,2015,Percent,0.67
State,Maine,Other/missing maltreatment type,2015,Percent,N.R.
State,Maine,Physical abuse,2015,Percent,0.29
State,Maine,Sexual abuse,2015,Percent,0.07
State,Maine,Sexual abuse,2018,Percent,0.09
State,Maine,Physical abuse,2018,Percent,0.3
State,Maine,Other/missing maltreatment type,2018,Percent,N.R.
State,Maine,Neglect,2018,Percent,0.6
State,Maine,Medical neglect,2018,Percent,N.R.
State,Maine,Emotional abuse,2018,Percent,0.34
State,Maine,Emotional abuse,2015,Number,1079
State,Maine,Medical neglect,2015,Number,N.R.
State,Maine,Neglect,2015,Number,2240
State,Maine,Other/missing maltreatment type,2015,Number,N.R.
State,Maine,Physical abuse,2015,Number,970
State,Maine,Sexual abuse,2015,Number,233
State,Maine,Emotional abuse,2020,Number,1811
State,Maine,Medical neglect,2020,Number,N.R.
State,Maine,Neglect,2020,Number,2912
State,Maine,Other/missing maltreatment type,2020,Number,N.R.
State,Maine,Physical abuse,2020,Number,1331
State,Maine,Sexual abuse,2020,Number,381
State,Maine,Emotional abuse,2016,Percent,0.33
State,Maine,Medical neglect,2016,Percent,N.R.
State,Maine,Neglect,2016,Percent,0.63
State,Maine,Other/missing maltreatment type,2016,Percent,N.R.
State,Maine,Physical abuse,2016,Percent,0.31
State,Maine,Sexual abuse,2016,Percent,0.08
State,Maine,Sexual abuse,2020,Percent,0.08
State,Maine,Physical abuse,2020,Percent,0.28
State,Maine,Other/missing maltreatment type,2020,Percent,N.R.
State,Maine,Neglect,2020,Percent,0.62
State,Maine,Medical neglect,2020,Percent,N.R.
State,Maine,Emotional abuse,2020,Percent,0.38
State,Maine,Emotional abuse,2016,Number,1152
State,Maine,Medical neglect,2016,Number,N.R.
State,Maine,Neglect,2016,Number,2176
State,Maine,Other/missing maltreatment type,2016,Number,N.R.
State,Maine,Physical abuse,2016,Number,1063
State,Maine,Sexual abuse,2016,Number,276
State,Maine,Emotional abuse,2017,Number,1195
State,Maine,Medical neglect,2017,Number,N.R.
State,Maine,Neglect,2017,Number,2190
State,Maine,Other/missing maltreatment type,2017,Number,N.R.
State,Maine,Physical abuse,2017,Number,1020
State,Maine,Sexual abuse,2017,Number,284
State,Maine,Emotional abuse,2017,Percent,0.34
State,Maine,Medical neglect,2017,Percent,N.R.
State,Maine,Neglect,2017,Percent,0.63
State,Maine,Other/missing maltreatment type,2017,Percent,N.R.
State,Maine,Physical abuse,2017,Percent,0.29
State,Maine,Sexual abuse,2017,Percent,0.08
State,Maine,Other/missing maltreatment type,2022,Percent,N.R.
State,Maine,Emotional abuse,2022,Percent,0.33
State,Maine,Sexual abuse,2022,Percent,0.06
State,Maine,Medical neglect,2022,Percent,N.R.
State,Maine,Neglect,2022,Percent,0.65
State,Maine,Physical abuse,2022,Percent,0.24
State,Maine,Physical abuse,2022,Number,927
State,Maine,Neglect,2022,Number,2446
State,Maine,Medical neglect,2022,Number,N.R.
State,Maine,Sexual abuse,2022,Number,238
State,Maine,Emotional abuse,2022,Number,1252
State,Maine,Other/missing maltreatment type,2022,Number,N.R.
State,Maine,Emotional abuse,2019,Number,1475
State,Maine,Medical neglect,2019,Number,N.R.
State,Maine,Neglect,2019,Number,2740
State,Maine,Other/missing maltreatment type,2019,Number,N.R.
State,Maine,Physical abuse,2019,Number,1305
State,Maine,Sexual abuse,2019,Number,357
State,Maine,Sexual abuse,2019,Percent,0.08
State,Maine,Physical abuse,2019,Percent,0.3
State,Maine,Other/missing maltreatment type,2019,Percent,N.R.
State,Maine,Neglect,2019,Percent,0.62
State,Maine,Medical neglect,2019,Percent,N.R.
State,Maine,Emotional abuse,2019,Percent,0.33
State,Maine,Sexual abuse,2021,Percent,0.07
State,Maine,Physical abuse,2021,Percent,0.24
State,Maine,Other/missing maltreatment type,2021,Percent,N.R.
State,Maine,Neglect,2021,Percent,0.6
State,Maine,Medical neglect,2021,Percent,N.R.
State,Maine,Emotional abuse,2021,Percent,0.38
State,Maine,Emotional abuse,2021,Number,1619
State,Maine,Medical neglect,2021,Number,N.R.
State,Maine,Neglect,2021,Number,2533
State,Maine,Other/missing maltreatment type,2021,Number,N.R.
State,Maine,Physical abuse,2021,Number,1024
State,Maine,Sexual abuse,2021,Number,303
State,Maryland,Emotional abuse,2021,Number,4
State,Maryland,Medical neglect,2021,Number,N.R.
State,Maryland,Neglect,2021,Number,3491
State,Maryland,Other/missing maltreatment type,2021,Number,N.R.
State,Maryland,Physical abuse,2021,Number,1159
State,Maryland,Sexual abuse,2021,Number,2046
State,Maryland,Sexual abuse,2021,Percent,0.33
State,Maryland,Physical abuse,2021,Percent,0.19
State,Maryland,Other/missing maltreatment type,2021,Percent,N.R.
State,Maryland,Neglect,2021,Percent,0.56
State,Maryland,Medical neglect,2021,Percent,N.R.
State,Maryland,Emotional abuse,2021,Percent,<.5%
State,Maryland,Sexual abuse,2019,Percent,0.25
State,Maryland,Physical abuse,2019,Percent,0.2
State,Maryland,Other/missing maltreatment type,2019,Percent,N.R.
State,Maryland,Neglect,2019,Percent,0.61
State,Maryland,Medical neglect,2019,Percent,N.R.
State,Maryland,Emotional abuse,2019,Percent,<.5%
State,Maryland,Emotional abuse,2019,Number,12
State,Maryland,Medical neglect,2019,Number,N.R.
State,Maryland,Neglect,2019,Number,4648
State,Maryland,Other/missing maltreatment type,2019,Number,N.R.
State,Maryland,Physical abuse,2019,Number,1554
State,Maryland,Sexual abuse,2019,Number,1912
State,Maryland,Physical abuse,2022,Number,1306
State,Maryland,Neglect,2022,Number,3691
State,Maryland,Medical neglect,2022,Number,N.R.
State,Maryland,Sexual abuse,2022,Number,1971
State,Maryland,Emotional abuse,2022,Number,12
State,Maryland,Other/missing maltreatment type,2022,Number,N.R.
State,Maryland,Other/missing maltreatment type,2022,Percent,N.R.
State,Maryland,Emotional abuse,2022,Percent,<.5%
State,Maryland,Sexual abuse,2022,Percent,0.3
State,Maryland,Medical neglect,2022,Percent,N.R.
State,Maryland,Neglect,2022,Percent,0.57
State,Maryland,Physical abuse,2022,Percent,0.2
State,Maryland,Emotional abuse,2017,Percent,<.5%
State,Maryland,Medical neglect,2017,Percent,N.R.
State,Maryland,Neglect,2017,Percent,0.61
State,Maryland,Other/missing maltreatment type,2017,Percent,N.R.
State,Maryland,Physical abuse,2017,Percent,0.22
State,Maryland,Sexual abuse,2017,Percent,0.23
State,Maryland,Emotional abuse,2017,Number,10
State,Maryland,Medical neglect,2017,Number,N.R.
State,Maryland,Neglect,2017,Number,4568
State,Maryland,Other/missing maltreatment type,2017,Number,N.R.
State,Maryland,Physical abuse,2017,Number,1680
State,Maryland,Sexual abuse,2017,Number,1770
State,Maryland,Emotional abuse,2016,Number,14
State,Maryland,Medical neglect,2016,Number,N.R.
State,Maryland,Neglect,2016,Number,4155
State,Maryland,Other/missing maltreatment type,2016,Number,N.R.
State,Maryland,Physical abuse,2016,Number,1587
State,Maryland,Sexual abuse,2016,Number,1693
State,Maryland,Sexual abuse,2020,Percent,0.29
State,Maryland,Physical abuse,2020,Percent,0.2
State,Maryland,Other/missing maltreatment type,2020,Percent,N.R.
State,Maryland,Neglect,2020,Percent,0.59
State,Maryland,Medical neglect,2020,Percent,N.R.
State,Maryland,Emotional abuse,2020,Percent,<.5%
State,Maryland,Emotional abuse,2016,Percent,<.5%
State,Maryland,Medical neglect,2016,Percent,N.R.
State,Maryland,Neglect,2016,Percent,0.6
State,Maryland,Other/missing maltreatment type,2016,Percent,N.R.
State,Maryland,Physical abuse,2016,Percent,0.23
State,Maryland,Sexual abuse,2016,Percent,0.24
State,Maryland,Emotional abuse,2020,Number,16
State,Maryland,Medical neglect,2020,Number,N.R.
State,Maryland,Neglect,2020,Number,4220
State,Maryland,Other/missing maltreatment type,2020,Number,N.R.
State,Maryland,Physical abuse,2020,Number,1407
State,Maryland,Sexual abuse,2020,Number,2056
State,Maryland,Emotional abuse,2015,Number,19
State,Maryland,Medical neglect,2015,Number,N.R.
State,Maryland,Neglect,2015,Number,4020
State,Maryland,Other/missing maltreatment type,2015,Number,N.R.
State,Maryland,Physical abuse,2015,Number,1529
State,Maryland,Sexual abuse,2015,Number,1617
State,Maryland,Sexual abuse,2018,Percent,0.25
State,Maryland,Physical abuse,2018,Percent,0.2
State,Maryland,Other/missing maltreatment type,2018,Percent,N.R.
State,Maryland,Neglect,2018,Percent,0.62
State,Maryland,Medical neglect,2018,Percent,N.R.
State,Maryland,Emotional abuse,2018,Percent,<.5%
State,Maryland,Emotional abuse,2015,Percent,<.5%
State,Maryland,Medical neglect,2015,Percent,N.R.
State,Maryland,Neglect,2015,Percent,0.6
State,Maryland,Other/missing maltreatment type,2015,Percent,N.R.
State,Maryland,Physical abuse,2015,Percent,0.23
State,Maryland,Sexual abuse,2015,Percent,0.24
State,Maryland,Emotional abuse,2018,Number,20
State,Maryland,Medical neglect,2018,Number,N.R.
State,Maryland,Neglect,2018,Number,4779
State,Maryland,Other/missing maltreatment type,2018,Number,N.R.
State,Maryland,Physical abuse,2018,Number,1507
State,Maryland,Sexual abuse,2018,Number,1888
State,Massachusetts,Emotional abuse,2018,Number,N.R.
State,Massachusetts,Medical neglect,2018,Number,N.R.
State,Massachusetts,Neglect,2018,Number,24206
State,Massachusetts,Other/missing maltreatment type,2018,Number,2
State,Massachusetts,Physical abuse,2018,Number,2191
State,Massachusetts,Sexual abuse,2018,Number,825
State,Massachusetts,Emotional abuse,2015,Percent,<.5%
State,Massachusetts,Medical neglect,2015,Percent,N.R.
State,Massachusetts,Neglect,2015,Percent,0.94
State,Massachusetts,Other/missing maltreatment type,2015,Percent,<.5%
State,Massachusetts,Physical abuse,2015,Percent,0.1
State,Massachusetts,Sexual abuse,2015,Percent,0.02
State,Massachusetts,Sexual abuse,2018,Percent,0.03
State,Massachusetts,Physical abuse,2018,Percent,0.09
State,Massachusetts,Other/missing maltreatment type,2018,Percent,<.5%
State,Massachusetts,Neglect,2018,Percent,0.94
State,Massachusetts,Medical neglect,2018,Percent,N.R.
State,Massachusetts,Emotional abuse,2018,Percent,N.R.
State,Massachusetts,Emotional abuse,2015,Number,35
State,Massachusetts,Medical neglect,2015,Number,N.R.
